query_duration,query_stream_id,query_id,data_scanned,cpu_time
3.197,3,1,36.89,149560
8.703,16,20,4290.56,3936350
5.543,3,16,3.42,32790
6.382,8,9,492.09,894950
6.192,3,9,71.45,127850
3.435,5,6,98.91,52470
2.403,8,19,309.56,361060
4.137,8,15,630.71,324730
4.487,15,6,1945.6,1031910
3.112,3,4,24.68,58190
7.505,5,9,200.62,383550
10.929,15,17,2375.68,2503370
9.245,13,9,2109.44,3963350
5.24,8,7,373.81,427630
6.085,8,21,680.89,791980
3.944,5,6,98.91,52470
2.98,8,22,46.48,138740
4.337,8,6,230.65,122430
3.517,8,14,313.68,203000
4.717,8,3,274.96,784350
3.767,8,19,309.56,361060
4.096,8,15,630.71,324730
9.955,15,20,2949.12,2732290
3.431,3,4,24.68,58190
5.418,2,7,47.45,61090
3.482,5,4,73.68,174570
3.685,4,3,78.04,224100
1.689,3,4,24.68,58190
6.249,8,5,328.42,46333
5.937,3,20,53.74,46310
28.004,19,18,10874.88,73222080
5.381,8,22,46.48,138740
3.753,8,14,313.68,203000
3.74,5,22,19.48,59460
2.787,3,4,24.68,58190
4.168,8,17,266.05,297010
22.615,19,18,10874.88,73222080
4.118,8,15,630.71,324730
3.28,8,16,22.34,229530
5.361,8,5,328.42,46333
3.017,8,1,258.01,1046920
3.104,3,1,36.89,149560
6.455,13,5,1413.12,205189
4.265,3,2,10.0,55150
4.968,8,17,266.05,297010
2.383,3,14,52.0,29000
4.59,14,6,1413.12,752070
6.994,19,11,3000.32,5596320
2.059,3,14,52.0,29000
4.689,11,10,652.68,1616870
3.319,3,10,37.8,95110
6.101,8,7,373.81,427630
25.278,19,18,10874.88,73222080
4.499,8,12,231.89,449400
2.839,8,22,46.48,138740
4.558,8,6,230.65,122430
4.757,8,16,22.34,229530
3.108,3,22,6.29,19820
3.142,3,16,3.42,32790
5.32,8,21,680.89,791980
3.587,3,3,38.94,112050
4.223,8,1,258.01,1046920
7.26,8,8,441.41,472360
10.623,9,9,730.66,1278500
7.853,15,4,1474.56,3433210
3.231,5,13,58.1,438060
10.486,13,8,1955.84,2091880
3.205,3,12,33.19,64200
3.228,8,13,137.23,1022140
3.494,8,4,171.69,407330
4.591,15,12,1986.56,3787800
3.607,8,12,231.89,449400
2.971,8,14,313.68,203000
4.318,3,21,80.86,113140
3.382,8,1,258.01,1046920
3.821,3,3,38.94,112050
4.414,8,4,171.69,407330
6.544,3,9,71.45,127850
2.866,3,6,32.98,17490
4.418,16,14,3993.6,2465000
3.476,3,15,79.18,46390
2.723,8,1,258.01,1046920
3.669,3,15,79.18,46390
7.891,3,9,71.45,127850
4.077,8,19,309.56,361060
13.203,14,21,4003.84,4865020
3.679,5,6,98.91,52470
4.038,4,20,92.94,92620
4.8,3,21,80.86,113140
6.725,19,16,412.0,11673240
2.381,8,14,313.68,203000
5.718,8,7,373.81,427630
23.2,19,18,10874.88,73222080
2.668,8,11,89.68,110040
8.191,8,9,492.09,894950
3.164,3,22,6.29,19820
4.433,13,14,1433.66,899000
3.085,8,6,230.65,122430
2.394,3,12,33.19,64200
6.138,4,20,92.94,92620
3.253,8,1,258.01,1046920
3.333,8,22,46.48,138740
6.087,13,12,1034.24,1990200
3.972,4,15,164.36,92780
2.861,3,6,32.98,17490
5.328,3,7,47.45,61090
4.586,10,3,512.8,1456650
2.764,10,22,88.74,257660
3.086,3,17,45.17,42430
3.394,3,1,36.89,149560
2.775,8,19,309.56,361060
3.086,3,22,6.29,19820
8.464,8,5,328.42,46333
3.739,3,7,47.45,61090
2.153,3,13,18.72,146020
4.958,8,4,171.69,407330
26.072,19,18,10874.88,73222080
3.53,8,16,22.34,229530
3.689,8,19,309.56,361060
10.027,15,20,2949.12,2732290
6.052,3,8,64.36,67480
4.247,8,4,171.69,407330
6.443,3,7,47.45,61090
5.583,8,10,266.13,665770
3.082,8,12,231.89,449400
4.398,9,16,37.0,327900
4.989,15,19,2744.32,3043220
3.819,5,10,113.55,285330
3.966,2,17,45.17,42430
3.822,8,16,22.34,229530
4.364,8,3,274.96,784350
3.336,13,13,623.2,4526620
6.821,8,5,328.42,46333
1.95,8,22,46.48,138740
3.061,4,14,86.82,58000
4.991,3,9,71.45,127850
3.516,3,17,45.17,42430
19.109,19,7,19733.67,21748040
3.708,3,13,18.72,146020
6.453,8,5,328.42,46333
30.16,19,18,10874.88,73222080
4.968,11,16,48.77,557430
4.142,8,13,137.23,1022140
5.021,5,8,175.68,202440
3.886,8,1,258.01,1046920
3.208,5,1,110.61,448680
4.246,8,2,79.16,386050
5.867,8,11,89.68,110040
7.91,13,7,1616.34,1893790
6.033,4,21,170.74,226280
3.11,3,19,51.4,51580
2.416,3,12,33.19,64200
6.1,5,19,129.23,154740
7.225,3,8,64.36,67480
7.151,3,5,41.06,6619
3.034,5,11,42.57,47160
9.9,16,7,4552.35,5192650
2.73,8,4,171.69,407330
2.96,8,4,171.69,407330
6.337,8,5,328.42,46333
5.058,13,3,1239.04,3473550
5.022,5,7,150.19,183270
5.826,3,3,38.94,112050
4.651,8,17,266.05,297010
9.404,13,8,1955.84,2091880
3.64,5,14,131.05,87000
3.757,8,19,309.56,361060
2.868,8,16,22.34,229530
4.934,8,10,266.13,665770
3.041,5,6,98.91,52470
5.777,19,11,3000.32,5596320
3.791,3,17,45.17,42430
2.955,11,14,774.64,493000
6.945,8,21,680.89,791980
9.882,15,9,4096.0,7543150
3.412,5,4,73.68,174570
7.569,8,9,492.09,894950
3.367,4,22,12.81,39640
5.294,5,7,150.19,183270
3.607,3,10,37.8,95110
8.258,14,3,1730.56,4818150
6.173,8,21,680.89,791980
3.281,5,19,129.23,154740
2.83,5,4,73.68,174570
3.776,8,6,230.65,122430
4.025,8,21,680.89,791980
3.515,8,19,309.56,361060
22.997,19,18,10874.88,73222080
4.307,8,22,46.48,138740
2.541,3,19,51.4,51580
4.689,8,1,258.01,1046920
3.106,8,1,258.01,1046920
8.191,15,8,3819.52,3981320
6.392,8,6,230.65,122430
3.41,4,15,164.36,92780
4.636,4,3,78.04,224100
4.656,4,13,38.13,292040
3.356,3,13,18.72,146020
3.43,8,14,313.68,203000
3.178,8,1,258.01,1046920
4.75,2,5,41.06,6619
3.358,3,13,18.72,146020
4.025,8,12,231.89,449400
3.242,8,15,630.71,324730
3.198,5,14,131.05,87000
2.302,3,4,24.68,58190
3.429,8,16,22.34,229530
3.006,8,1,258.01,1046920
5.028,14,4,1064.96,2502170
4.902,8,10,266.13,665770
8.266,4,7,98.26,122180
7.389,8,5,328.42,46333
10.117,17,13,2560.0,18252500
4.043,8,11,89.68,110040
4.106,3,22,6.29,19820
5.414,3,8,64.36,67480
4.101,8,17,266.05,297010
5.069,8,1,258.01,1046920
15.267,17,15,11120.64,5798750
8.65,15,5,2744.32,390521
3.149,8,22,46.48,138740
7.089,15,7,3120.15,3604310
3.33,8,6,230.65,122430
2.37,3,1,36.89,149560
4.5,4,15,164.36,92780
4.765,8,17,266.05,297010
3.933,8,16,22.34,229530
3.88,8,6,230.65,122430
3.927,2,3,38.94,112050
5.982,8,8,441.41,472360
3.927,3,5,41.06,6619
8.388,17,7,6762.03,7636250
4.045,8,3,274.96,784350
3.773,3,12,33.19,64200
15.992,19,2,2478.08,19633400
5.779,3,8,64.36,67480
4.73,3,16,3.42,32790
4.536,8,17,266.05,297010
2.961,8,4,171.69,407330
3.449,8,13,137.23,1022140
6.897,8,8,441.41,472360
2.918,8,14,313.68,203000
6.068,8,7,373.81,427630
12.989,17,20,6451.2,5788750
3.398,3,11,12.18,15720
5.676,8,11,89.68,110040
3.862,3,11,12.18,15720
4.196,5,17,110.57,127290
3.97,8,4,171.69,407330
4.347,4,2,20.59,110300
4.309,4,4,49.18,116380
2.639,3,14,52.0,29000
29.271,19,18,10874.88,73222080
5.18,8,7,373.81,427630
4.991,8,10,266.13,665770
4.968,4,7,98.26,122180
6.628,17,6,4116.48,2186250
4.538,3,9,71.45,127850
3.718,3,11,12.18,15720
6.083,3,12,33.19,64200
4.196,3,10,37.8,95110
3.338,8,22,46.48,138740
3.116,4,4,49.18,116380
4.734,8,3,274.96,784350
4.319,8,11,89.68,110040
7.378,8,8,441.41,472360
5.588,8,7,373.81,427630
30.556,19,18,10874.88,73222080
6.122,8,8,441.41,472360
3.517,8,15,630.71,324730
3.276,5,3,117.33,336150
7.908,11,8,1167.36,1147160
5.878,13,10,1208.32,2948410
3.686,4,15,164.36,92780
4.601,3,13,18.72,146020
5.313,13,14,1433.66,899000
2.497,4,16,7.13,65580
4.972,8,17,266.05,297010
3.624,8,16,22.34,229530
6.219,4,2,20.59,110300
6.984,8,5,328.42,46333
5.017,3,7,47.45,61090
3.884,3,4,24.68,58190
4.102,8,11,89.68,110040
4.164,8,15,630.71,324730
5.016,8,20,358.53,324170
3.695,8,17,266.05,297010
3.555,3,6,32.98,17490
4.55,3,11,12.18,15720
3.424,3,4,24.68,58190
9.837,16,20,4290.56,3936350
3.083,5,4,73.68,174570
3.688,3,22,6.29,19820
3.112,3,15,79.18,46390
4.524,3,20,53.74,46310
6.041,11,2,177.06,937550
22.617,19,18,10874.88,73222080
4.995,8,19,309.56,361060
4.697,8,10,266.13,665770
6.768,15,14,2775.04,1711000
6.402,3,9,71.45,127850
3.336,3,1,36.89,149560
4.654,3,5,41.06,6619
2.762,3,6,32.98,17490
11.093,19,1,13117.44,53243360
5.243,3,20,53.74,46310
5.438,15,13,1198.08,8615180
4.033,8,13,137.23,1022140
4.294,8,16,22.34,229530
3.424,5,13,58.1,438060
5.271,5,17,110.57,127290
4.676,9,20,538.32,463100
34.447,19,18,10874.88,73222080
4.065,3,15,79.18,46390
5.405,8,2,79.16,386050
4.325,3,22,6.29,19820
4.401,8,13,137.23,1022140
4.295,5,20,142.84,138930
4.986,3,5,41.06,6619
9.225,14,21,4003.84,4865020
3.854,3,15,79.18,46390
2.919,8,6,230.65,122430
4.707,3,11,12.18,15720
5.038,3,20,53.74,46310
29.618,19,18,10874.88,73222080
3.383,3,6,32.98,17490
4.037,8,15,630.71,324730
2.561,3,13,18.72,146020
4.524,15,16,68.05,1934610
3.117,3,22,6.29,19820
7.273,4,9,128.82,255700
6.881,8,7,373.81,427630
2.819,3,6,32.98,17490
35.088,19,18,10874.88,73222080
4.726,3,15,79.18,46390
26.311,19,18,10874.88,73222080
5.414,3,7,47.45,61090
5.144,8,12,231.89,449400
5.996,8,3,274.96,784350
6.51,8,5,328.42,46333
5.479,3,10,37.8,95110
3.794,8,12,231.89,449400
4.739,8,11,89.68,110040
3.985,4,3,78.04,224100
4.724,8,7,373.81,427630
5.626,3,15,79.18,46390
26.381,19,18,10874.88,73222080
3.445,8,6,230.65,122430
3.87,3,14,52.0,29000
4.293,3,4,24.68,58190
4.665,8,11,89.68,110040
4.878,3,19,51.4,51580
3.18,3,4,24.68,58190
24.096,19,18,10874.88,73222080
4.479,8,3,274.96,784350
2.483,3,6,32.98,17490
7.14,13,5,1413.12,205189
4.275,4,21,170.74,226280
4.041,3,19,51.4,51580
3.486,10,1,478.94,1944280
6.428,8,21,680.89,791980
4.99,13,15,2662.4,1438090
4.693,8,10,266.13,665770
4.451,4,12,66.35,128400
10.328,19,1,13117.44,53243360
5.98,8,2,79.16,386050
2.982,4,14,86.82,58000
4.405,3,16,3.42,32790
4.319,8,15,630.71,324730
3.277,3,17,45.17,42430
4.644,3,2,10.0,55150
6.339,4,15,164.36,92780
3.245,3,6,32.98,17490
4.386,8,2,79.16,386050
12.291,15,17,2375.68,2503370
6.986,13,11,266.54,487320
5.515,3,8,64.36,67480
4.418,3,7,47.45,61090
3.645,8,3,274.96,784350
6.115,13,2,220.36,1709650
3.217,8,15,630.71,324730
2.986,3,22,6.29,19820
4.582,3,16,3.42,32790
4.455,3,19,51.4,51580
4.902,2,21,80.86,113140
11.696,16,17,3420.16,3606550
5.253,13,13,623.2,4526620
5.26,3,2,10.0,55150
5.569,8,2,79.16,386050
4.692,8,1,258.01,1046920
3.502,4,15,164.36,92780
4.966,14,13,870.54,6278860
2.66,3,12,33.19,64200
34.854,19,18,10874.88,73222080
4.941,3,11,12.18,15720
4.667,5,2,39.35,165450
6.674,9,8,652.73,674800
6.692,8,5,328.42,46333
2.636,4,4,49.18,116380
4.084,8,12,231.89,449400
4.159,3,5,41.06,6619
4.237,8,4,171.69,407330
7.304,8,5,328.42,46333
4.258,3,16,3.42,32790
24.173,19,18,10874.88,73222080
3.71,3,4,24.68,58190
7.937,5,1,110.61,448680
4.734,5,4,73.68,174570
3.382,8,6,230.65,122430
5.436,3,16,3.42,32790
3.705,8,19,309.56,361060
5.766,4,10,75.6,190220
4.854,8,13,137.23,1022140
3.524,8,1,258.01,1046920
4.955,8,4,171.69,407330
4.47,3,14,52.0,29000
7.261,11,20,952.92,787270
6.313,8,21,680.89,791980
4.592,8,13,137.23,1022140
4.616,8,6,230.65,122430
6.892,19,16,412.0,11673240
3.676,3,12,33.19,64200
4.257,5,17,110.57,127290
6.218,5,14,131.05,87000
6.737,4,8,114.76,134960
4.029,8,3,274.96,784350
3.566,3,17,45.17,42430
6.978,5,16,11.25,98370
35.641,19,18,10874.88,73222080
4.358,8,15,630.71,324730
4.837,3,8,64.36,67480
3.448,13,19,1413.12,1598980
4.588,8,7,373.81,427630
4.347,8,14,313.68,203000
6.553,8,5,328.42,46333
4.135,8,15,630.71,324730
7.249,13,20,1505.28,1435610
3.659,3,17,45.17,42430
5.797,5,3,117.33,336150
5.367,2,2,10.0,55150
3.243,4,22,12.81,39640
3.61,8,14,313.68,203000
28.596,19,18,10874.88,73222080
4.964,5,17,110.57,127290
8.034,8,9,492.09,894950
7.29,16,13,1740.8,12411700
4.163,3,17,45.17,42430
2.538,5,4,73.68,174570
4.963,8,2,79.16,386050
3.925,5,22,19.48,59460
3.356,3,15,79.18,46390
4.725,4,20,92.94,92620
4.841,8,3,274.96,784350
3.997,8,19,309.56,361060
3.527,8,19,309.56,361060
4.394,8,11,89.68,110040
4.709,8,3,274.96,784350
5.272,13,16,35.82,1016490
4.377,4,10,75.6,190220
3.524,3,17,45.17,42430
4.373,8,4,171.69,407330
2.856,8,22,46.48,138740
4.437,4,9,128.82,255700
6.229,13,20,1505.28,1435610
3.409,4,15,164.36,92780
4.694,3,15,79.18,46390
4.312,4,3,78.04,224100
7.605,3,5,41.06,6619
5.723,8,2,79.16,386050
4.755,8,1,258.01,1046920
8.19,8,9,492.09,894950
3.565,8,1,258.01,1046920
3.432,8,12,231.89,449400
3.828,8,22,46.48,138740
12.724,17,5,5959.68,827375
6.84,4,5,85.31,13238
4.775,3,12,33.19,64200
3.745,3,13,18.72,146020
6.248,8,5,328.42,46333
4.305,4,19,85.6,103160
2.543,4,14,86.82,58000
6.208,4,20,92.94,92620
13.056,17,5,5959.68,827375
6.31,4,8,114.76,134960
2.782,8,14,313.68,203000
7.034,3,9,71.45,127850
5.255,5,10,113.55,285330
4.859,3,16,3.42,32790
3.48,4,4,49.18,116380
5.647,8,20,358.53,324170
5.58,8,20,358.53,324170
4.958,3,12,33.19,64200
4.656,8,11,89.68,110040
5.852,8,10,266.13,665770
3.717,8,3,274.96,784350
6.668,8,8,441.41,472360
5.98,8,2,79.16,386050
5.508,8,2,79.16,386050
3.774,8,13,137.23,1022140
4.041,8,11,89.68,110040
14.437,17,7,6762.03,7636250
5.091,5,12,99.52,192600
16.607,17,17,5120.0,5303750
3.686,3,17,45.17,42430
3.53,3,4,24.68,58190
8.425,17,20,6451.2,5788750
3.486,3,19,51.4,51580
4.153,3,10,37.8,95110
14.464,19,12,11960.32,22855200
6.778,8,20,358.53,324170
4.165,4,11,23.59,31440
4.11,8,13,137.23,1022140
10.406,15,12,1986.56,3787800
3.792,8,4,171.69,407330
2.579,5,6,98.91,52470
4.119,8,15,630.71,324730
4.967,8,19,309.56,361060
4.712,8,10,266.13,665770
5.441,8,11,89.68,110040
3.763,8,12,231.89,449400
2.663,3,1,36.89,149560
4.84,8,20,358.53,324170
6.024,4,9,128.82,255700
7.276,15,12,1986.56,3787800
11.127,15,7,3120.15,3604310
4.144,5,19,129.23,154740
3.533,5,13,58.1,438060
3.008,3,22,6.29,19820
8.768,16,5,4014.08,562615
6.134,5,21,263.47,339420
5.252,15,22,425.06,1169380
2.904,8,6,230.65,122430
6.884,8,8,441.41,472360
10.558,17,7,6762.03,7636250
9.095,17,15,11120.64,5798750
33.86,19,18,10874.88,73222080
6.223,17,11,1064.96,1965000
3.554,8,14,313.68,203000
3.744,8,15,630.71,324730
6.491,8,8,441.41,472360
4.847,3,21,80.86,113140
4.097,8,14,313.68,203000
14.01,17,8,8345.6,8435000
5.068,8,7,373.81,427630
4.97,4,7,98.26,122180
5.087,8,16,22.34,229530
5.209,8,16,22.34,229530
4.231,8,17,266.05,297010
25.341,19,18,10874.88,73222080
3.684,4,19,85.6,103160
3.304,8,19,309.56,361060
6.05,8,2,79.16,386050
3.795,8,14,313.68,203000
5.175,8,20,358.53,324170
2.938,3,1,36.89,149560
4.026,8,13,137.23,1022140
3.048,8,6,230.65,122430
5.264,11,22,117.97,336940
4.653,8,4,171.69,407330
3.756,4,13,38.13,292040
27.723,19,18,10874.88,73222080
3.39,2,4,24.68,58190
5.095,4,3,78.04,224100
3.06,3,6,32.98,17490
6.098,8,5,328.42,46333
3.288,4,14,86.82,58000
3.699,4,4,49.18,116380
33.231,19,18,10874.88,73222080
7.188,8,8,441.41,472360
3.665,8,19,309.56,361060
4.869,8,17,266.05,297010
5.994,8,5,328.42,46333
5.117,8,17,266.05,297010
27.959,19,18,10874.88,73222080
6.38,5,9,200.62,383550
19.226,19,3,14551.04,39889800
5.524,15,13,1198.08,8615180
5.54,16,16,98.11,2787150
5.559,15,12,1986.56,3787800
7.071,13,12,1034.24,1990200
8.626,8,5,328.42,46333
3.322,8,13,137.23,1022140
2.898,3,17,45.17,42430
10.845,13,9,2109.44,3963350
3.194,3,19,51.4,51580
3.123,3,13,18.72,146020
5.337,5,9,200.62,383550
3.059,8,22,46.48,138740
3.041,4,12,66.35,128400
3.671,8,19,309.56,361060
3.526,8,13,137.23,1022140
25.357,19,18,10874.88,73222080
4.087,4,1,73.74,299120
2.562,3,11,12.18,15720
4.125,8,11,89.68,110040
3.016,8,13,137.23,1022140
3.052,8,6,230.65,122430
3.445,4,16,7.13,65580
4.952,4,16,7.13,65580
3.372,4,19,85.6,103160
5.687,8,3,274.96,784350
4.238,3,1,36.89,149560
8.648,4,5,85.31,13238
7.886,3,8,64.36,67480
3.772,3,14,52.0,29000
4.819,8,5,328.42,46333
3.217,3,11,12.18,15720
3.289,3,22,6.29,19820
4.978,8,2,79.16,386050
4.512,4,16,7.13,65580
2.566,3,6,32.98,17490
3.312,3,1,36.89,149560
5.104,4,7,98.26,122180
4.57,8,5,328.42,46333
7.626,3,7,47.45,61090
4.235,3,22,6.29,19820
3.277,8,19,309.56,361060
6.791,8,20,358.53,324170
16.379,19,10,14151.68,33859160
3.817,4,4,49.18,116380
6.516,2,11,12.18,15720
39.033,19,17,14837.76,15105080
4.171,4,19,85.6,103160
4.343,4,16,7.13,65580
5.218,4,21,170.74,226280
4.748,4,11,23.59,31440
3.36,4,14,86.82,58000
9.114,15,20,2949.12,2732290
5.201,4,4,49.18,116380
5.899,3,20,53.74,46310
27.223,19,18,10874.88,73222080
9.805,16,7,4552.35,5192650
5.394,8,20,358.53,324170
5.585,13,13,623.2,4526620
8.547,18,1,7444.48,30211120
4.463,8,3,274.96,784350
4.127,9,15,941.18,463900
4.445,5,1,110.61,448680
14.901,15,9,4096.0,7543150
30.41,19,18,10874.88,73222080
5.858,3,9,71.45,127850
4.065,8,1,258.01,1046920
3.903,8,19,309.56,361060
5.536,8,7,373.81,427630
5.308,4,9,128.82,255700
5.26,4,9,128.82,255700
7.316,13,20,1505.28,1435610
2.84,11,1,626.31,2542520
10.66,15,20,2949.12,2732290
12.861,16,9,5949.44,10867250
5.558,5,9,200.62,383550
4.769,3,12,33.19,64200
4.822,13,22,218.97,614420
6.631,8,9,492.09,894950
6.146,5,8,175.68,202440
7.703,8,5,328.42,46333
6.982,8,10,266.13,665770
3.061,2,15,79.18,46390
3.864,8,13,137.23,1022140
4.521,8,10,266.13,665770
4.721,8,10,266.13,665770
5.844,8,1,258.01,1046920
6.332,19,22,2775.04,7055920
6.025,11,17,659.24,721310
3.531,4,4,49.18,116380
4.329,3,3,38.94,112050
7.645,3,8,64.36,67480
4.456,8,3,274.96,784350
3.747,8,1,258.01,1046920
3.779,8,16,22.34,229530
6.043,8,5,328.42,46333
5.136,8,7,373.81,427630
5.912,15,1,2170.88,8824040
3.942,8,1,258.01,1046920
4.836,8,12,231.89,449400
4.702,8,11,89.68,110040
3.625,8,22,46.48,138740
3.821,8,3,274.96,784350
25.898,19,18,10874.88,73222080
4.3,10,11,115.24,204360
5.844,8,2,79.16,386050
4.923,4,21,170.74,226280
6.076,13,20,1505.28,1435610
3.75,4,4,49.18,116380
4.118,8,16,22.34,229530
6.762,3,8,64.36,67480
3.465,5,22,19.48,59460
4.857,8,15,630.71,324730
3.623,8,15,630.71,324730
3.467,5,1,110.61,448680
5.496,8,7,373.81,427630
4.738,4,15,164.36,92780
3.361,8,13,137.23,1022140
5.304,8,7,373.81,427630
6.812,15,7,3120.15,3604310
3.069,8,19,309.56,361060
7.315,8,9,492.09,894950
5.651,3,8,64.36,67480
6.737,4,9,128.82,255700
6.76,8,7,373.81,427630
4.653,8,17,266.05,297010
12.755,13,9,2109.44,3963350
5.485,8,12,231.89,449400
5.363,8,16,22.34,229530
3.401,3,13,18.72,146020
3.856,8,15,630.71,324730
5.422,13,3,1239.04,3473550
3.199,8,19,309.56,361060
2.443,4,6,65.94,34980
4.129,3,14,52.0,29000
3.379,8,6,230.65,122430
6.241,13,14,1433.66,899000
28.651,19,18,10874.88,73222080
5.772,13,3,1239.04,3473550
5.478,5,20,142.84,138930
4.28,8,20,358.53,324170
4.701,8,13,137.23,1022140
3.896,3,3,38.94,112050
3.949,5,1,110.61,448680
5.705,5,20,142.84,138930
5.285,8,21,680.89,791980
4.964,8,17,266.05,297010
6.579,8,3,274.96,784350
6.908,8,7,373.81,427630
5.982,15,12,1986.56,3787800
2.992,4,22,12.81,39640
5.131,4,8,114.76,134960
4.792,4,21,170.74,226280
4.358,9,19,442.65,515800
4.789,10,15,1259.52,603070
26.368,19,18,10874.88,73222080
3.664,2,4,24.68,58190
3.844,4,12,66.35,128400
13.961,16,17,3420.16,3606550
3.435,4,11,23.59,31440
5.439,4,5,85.31,13238
2.991,4,6,65.94,34980
3.22,3,4,24.68,58190
5.1,3,10,37.8,95110
4.06,8,13,137.23,1022140
6.154,8,9,492.09,894950
7.501,3,2,10.0,55150
9.285,8,9,492.09,894950
31.163,19,18,10874.88,73222080
2.605,3,22,6.29,19820
5.765,13,3,1239.04,3473550
3.234,3,12,33.19,64200
2.566,8,22,46.48,138740
19.166,19,3,14551.04,39889800
5.192,8,20,358.53,324170
8.058,11,21,1873.92,1923380
5.191,5,21,263.47,339420
6.727,8,9,492.09,894950
7.09,8,9,492.09,894950
3.71,4,19,85.6,103160
3.256,5,2,39.35,165450
5.747,4,2,20.59,110300
2.146,3,6,32.98,17490
6.454,8,8,441.41,472360
4.187,3,17,45.17,42430
13.993,2,22,6.29,19820
7.013,8,8,441.41,472360
14.579,15,21,5560.32,6675260
4.882,8,13,137.23,1022140
3.887,8,22,46.48,138740
3.658,3,19,51.4,51580
9.98,19,4,8806.4,20715640
4.165,3,19,51.4,51580
5.119,4,10,75.6,190220
2.826,8,14,313.68,203000
3.498,13,19,1413.12,1598980
4.905,4,3,78.04,224100
3.657,15,22,425.06,1169380
4.705,4,7,98.26,122180
9.218,8,5,328.42,46333
4.023,4,17,73.16,84860
4.131,5,13,58.1,438060
3.118,5,19,129.23,154740
4.731,3,7,47.45,61090
5.896,8,20,358.53,324170
6.212,7,2,57.9,275750
4.369,8,20,358.53,324170
5.395,3,21,80.86,113140
7.758,13,17,1218.56,1315330
3.787,4,17,73.16,84860
3.251,8,6,230.65,122430
20.541,15,9,4096.0,7543150
6.621,5,9,200.62,383550
5.867,8,9,492.09,894950
3.033,4,17,73.16,84860
4.355,3,7,47.45,61090
9.343,8,8,441.41,472360
8.646,8,8,441.41,472360
10.13,15,5,2744.32,390521
3.435,8,19,309.56,361060
5.723,8,2,79.16,386050
5.228,4,21,170.74,226280
26.697,19,15,32419.84,16514840
3.248,3,17,45.17,42430
9.891,8,9,492.09,894950
6.581,8,7,373.81,427630
5.506,3,9,71.45,127850
2.047,3,6,32.98,17490
4.157,8,13,137.23,1022140
4.23,8,15,630.71,324730
7.029,3,11,12.18,15720
4.362,8,22,46.48,138740
5.765,8,20,358.53,324170
6.795,8,5,328.42,46333
4.655,4,21,170.74,226280
5.65,8,10,266.13,665770
18.202,16,21,8151.04,9616900
5.702,8,17,266.05,297010
5.535,8,20,358.53,324170
4.259,3,21,80.86,113140
3.957,8,1,258.01,1046920
12.679,13,9,2109.44,3963350
5.474,3,2,10.0,55150
3.113,8,6,230.65,122430
4.437,8,19,309.56,361060
8.871,15,8,3819.52,3981320
4.849,8,17,266.05,297010
3.81,4,3,78.04,224100
3.257,3,14,52.0,29000
4.771,7,19,217.76,257900
33.675,19,18,10874.88,73222080
7.683,11,3,672.98,1904850
4.156,8,12,231.89,449400
2.909,4,12,66.35,128400
8.583,15,15,5140.48,2737010
5.634,8,5,328.42,46333
6.894,8,9,492.09,894950
13.41,19,2,2478.08,19633400
6.811,3,5,41.06,6619
6.315,8,21,680.89,791980
2.983,8,4,171.69,407330
4.36,8,17,266.05,297010
3.658,8,1,258.01,1046920
5.62,8,5,328.42,46333
30.194,19,18,10874.88,73222080
5.884,3,9,71.45,127850
5.22,4,21,170.74,226280
16.491,13,5,1413.12,205189
5.124,3,9,71.45,127850
2.818,3,6,32.98,17490
4.336,3,16,3.42,32790
4.084,4,2,20.59,110300
3.482,2,6,32.98,17490
5.304,4,20,92.94,92620
4.191,3,10,37.8,95110
3.974,8,22,46.48,138740
5.49,16,11,719.1,1336200
4.826,8,10,266.13,665770
2.876,8,14,313.68,203000
4.748,4,2,20.59,110300
31.716,19,18,10874.88,73222080
4.826,4,10,75.6,190220
25.934,19,18,10874.88,73222080
4.295,13,1,1146.88,4636360
11.984,15,7,3120.15,3604310
8.793,8,8,441.41,472360
3.449,8,13,137.23,1022140
4.025,8,16,22.34,229530
6.361,5,9,200.62,383550
4.002,8,4,171.69,407330
3.928,9,17,380.52,424300
4.472,5,19,129.23,154740
5.346,8,21,680.89,791980
4.907,3,7,47.45,61090
3.357,4,13,38.13,292040
3.049,3,14,52.0,29000
7.686,8,8,441.41,472360
3.618,3,11,12.18,15720
4.487,7,17,186.68,212150
4.245,4,21,170.74,226280
5.664,2,9,71.45,127850
3.986,8,12,231.89,449400
3.41,4,1,73.74,299120
6.665,8,8,441.41,472360
3.326,5,3,117.33,336150
6.925,8,9,492.09,894950
3.788,8,16,22.34,229530
26.96,19,18,10874.88,73222080
4.354,4,11,23.59,31440
6.319,8,10,266.13,665770
6.264,8,9,492.09,894950
4.779,4,17,73.16,84860
4.053,2,22,6.29,19820
5.151,8,21,680.89,791980
4.397,3,11,12.18,15720
3.692,8,1,258.01,1046920
3.563,3,19,51.4,51580
3.686,5,12,99.52,192600
6.546,15,19,2744.32,3043220
5.98,13,22,218.97,614420
3.642,4,11,23.59,31440
5.446,5,19,129.23,154740
10.817,16,5,4014.08,562615
1.865,3,14,52.0,29000
3.157,4,17,73.16,84860
4.166,4,16,7.13,65580
3.02,3,22,6.29,19820
4.161,5,16,11.25,98370
4.575,8,17,266.05,297010
3.169,8,13,137.23,1022140
4.1,8,15,630.71,324730
3.398,5,22,19.48,59460
4.74,3,13,18.72,146020
